playa,tipo_vehic,fecha_ingreso,motivo,lugar_remision,comuna,anio,mes,motivo_norm
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,PARAGUAY 4900,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV DORREGO 3600,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV PUEYRREDON 2530,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV DORREGO 3600,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,PARAGUAY 4900,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCO / DOC,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCOHOLEMIA,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-21,ALCO / DOC,AV SARMIENTO 3786,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-22,ALCOHOLEMIA,AV.SARMIENTO 3100,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-22,ALCOHOLEMIA,AV.JUAN B JUSTO 1635,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-22,DOCUMENTACION,AV.JUAN B JUSTO 1635,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-22,ESTACIONAMIENTO,AV STA FE 4026,*,2024,7,ESTACIONAMIENTO
Libres del Sur,AUTO,2024-07-22,ESTACIONAMIENTO,ORTIZ DE OCAMPO 2800,*,2024,7,ESTACIONAMIENTO
Libres del Sur,MOTO,2024-07-22,DOCUMENTACION,SARMEINTO 3300,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-22,PLACA,SARMIENTO 3351,*,2024,7,PLACA
Libres del Sur,AUTO,2024-07-22,DOCUMENTACION,CALLAO 400,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-22,DOCUMENTACION,CORDOBA 1800,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-22,DOCUMENTACION,LIBERTADOR Y DR. VAZ FERREYRA,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-22,DOCUMENTACION,CALLAO 825,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-22,DOCUMENTACION,CORDOBA 1800,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-22,DOCUMENTACION,AV SARMIENTO 2601,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-22,DOCUMENTACION,AV LIBERTADOR 3000,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-22,DOCUMENTACION,AV SARMIENTO 2601,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-22,DOCUMENTACION,AV SANTA FE 2960,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-22,OTROS,AV SANTA FE 2960,*,2024,7,OTROS
Libres del Sur,MOTO,2024-07-22,DOCUMENTACION,AV SANTA FE 2960,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-22,DOCUMENTACION,AV SANTA FE 2960,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-22,DOCUMENTACION,AV SANTA FE 2960,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-23,ALCOHOLEMIA,AV LIBERTADOR 5750,*,2024,7,ALCOHOLEMIA
Libres del Sur,MOTO,2024-07-23,ALCOHOLEMIA,AV. CORRIENTES 6781,*,2024,7,ALCOHOLEMIA
Libres del Sur,MOTO,2024-07-23,OTROS,AV PUEYRREDON 2180,*,2024,7,OTROS
Libres del Sur,MOTO,2024-07-23,PLACA,AV ALCORTA 3885,*,2024,7,PLACA
Libres del Sur,MOTO,2024-07-23,DOCUMENTACION,AV ALCORTA 3885,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-23,ESTACIONAMIENTO,AV S ORTIZ 3030,*,2024,7,ESTACIONAMIENTO
Libres del Sur,MOTO,2024-07-23,DOCUMENTACION,AV ALCORTA 2885,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-23,DOCUMENTACION,FIGUEROA ALCORTA 3885,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-23,DOCUMENTACION,ALCORTA 3885,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-23,PLACA,AV. LAS HERAS 4100,*,2024,7,PLACA
Libres del Sur,AUTO,2024-07-23,DOCUMENTACION,AV. LAS HERAS 2570,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-23,DOCUMENTACION,AV. LAS HERAS 4100,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-23,PLACA,AV. LAS HERAS 4100,*,2024,7,PLACA
Libres del Sur,MOTO,2024-07-23,DOCUMENTACION,LIBERTADOR Y ORT. Y GACET,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-23,DOCUMENTACION,LIBERTADOR Y ORT. Y GACET,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-23,DOCUMENTACION,AV. LAS HERAS 2570,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-23,ALCOHOLEMIA,AV. LAS HERAS 2570,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-23,DOCUMENTACION,AV. LAS HERAS 2570,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-23,DOCUMENTACION,AV. LAS HERAS 4100,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-24,ALCOHOLEMIA,AV. JUAN B. JUSTO 4878,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-24,DOCUMENTACION,AV. SARMIENTO Y AV. COLOMBIA,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-24,ALCOHOLEMIA,AV. SARMIENTO Y AV. COLOMBIA,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-24,ALCO / DOC,AV SARMIENTO Y AV COLOMBIA,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-24,ALCOHOLEMIA,AV SAREMIENTO Y AV COLOMBIA ,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-24,ALCOHOLEMIA,AV BULLRICH 450,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-24,DOCUMENTACION,MADERO 280,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-24,DOCUMENTACION,MADERO 280,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-24,ALCOHOLEMIA,MADERO 280,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-24,ESTACIONAMIENTO,SANCHEZ DE BUSTAMANTE 2617,*,2024,7,ESTACIONAMIENTO
Libres del Sur,MOTO,2024-07-24,ESTACIONAMIENTO,REPUBLICA DE LA INDIA 3139,*,2024,7,ESTACIONAMIENTO
Libres del Sur,MOTO,2024-07-25,DOCUMENTACION,AV SARMIENTO 2601,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-25,DOCUMENTACION,AV SANTA FE 3546,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-25,DOCUMENTACION,AV SANTA FE 3538,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-25,PLACA,AV SARMIENTO 2601,*,2024,7,PLACA
Libres del Sur,MOTO,2024-07-25,DOCUMENTACION,AV SANTA FE 3538,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-25,OTROS,AV SARMIENTO 2600,*,2024,7,OTROS
Libres del Sur,AUTO,2024-07-25,ESTACIONAMIENTO,ACEVEDO 385,*,2024,7,ESTACIONAMIENTO
Libres del Sur,MOTO,2024-07-25,PLACA,AV STA FE 3508,*,2024,7,PLACA
Libres del Sur,AUTO,2024-07-25,DOCUMENTACION,LAS HERAS 3500,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-25,PLACA,SANTA FE 3508,*,2024,7,PLACA
Libres del Sur,AUTO,2024-07-25,PLACA,AV SANTA FE 3502,*,2024,7,PLACA
Libres del Sur,MOTO,2024-07-25,DOCUMENTACION,AV SANTA FE 3508,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-25,DOCUMENTACION,AV SANTA FE 4451,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-26,ALCOHOLEMIA,AV LAS HERAS 3545,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-26,ALCOHOLEMIA,AV LAS HERAS 2545,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-26,ALCO / DOC,AV LAS HERAS 2545,*,2024,7,ALCOHOLEMIA
Libres del Sur,MOTO,2024-07-26,ALCOHOLEMIA,AV LAS HERAS 2545,*,2024,7,ALCOHOLEMIA
Libres del Sur,MOTO,2024-07-26,ALCOHOLEMIA,AV. PUEYRREDON 2250,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-26,DOCUMENTACION,AV. PUEYRREDON 2250,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-26,DOCUMENTACION,AV LAS HERAS 2545,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-26,ALCOHOLEMIA,AV. PUEYRREDON 2250,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-26,ALCOHOLEMIA,AV LAS HERAS 2545,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-26,ALCOHOLEMIA,AV. PUEYRREDON 2250,*,2024,7,ALCOHOLEMIA
Libres del Sur,MOTO,2024-07-26,DOC/PLACA,AV J B JUSTO 4774,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-26,DOCUMENTACION,AV. SANTA FE 3176,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-26,DOCUMENTACION,AV. PUEYRREDON,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-26,DOCUMENTACION,AV. SANTA FE 3176,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-26,DOCUMENTACION,AV. SANTA FE ,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-26,DOCUMENTACION,AV. SANTA FE 3176,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-26,DOCUMENTACION,AV. SANTA FE 3176,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-26,DOCUMENTACION,AV. SANTA FE 3176,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-27,DOCUMENTACION,AV. DORREGO ,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-27,DOCUMENTACION,AV. PASEO COLON 715,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-27,ALCOHOLEMIA,AV. M. GUEMES 171,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-27,ALCOHOLEMIA,AV. JUAN B. JUSTO 2129,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-27,DOCUMENTACION,AV. JUAN B. JUSTO 2129,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-27,DOCUMENTACION,M. GUEMES 171,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-27,DOCUMENTACION,AV. PASEO COLON 715,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-27,ALCOHOLEMIA,AV. PASEO COLON 715,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-27,PLACA,AV. PASEO COLON 715,*,2024,7,PLACA
Libres del Sur,AUTO,2024-07-27,ALCOHOLEMIA,AV. JUAN B. JUSTO 2129,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-27,ALCOHOLEMIA,AV. JUAN B. JUSTO 2129,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-27,ALCOHOLEMIA,AV. JUAN B. JUSTO 2129,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-27,OTROS,AV. JUAN B. JUSTO 2129,*,2024,7,OTROS
Libres del Sur,AUTO,2024-07-27,ALCOHOLEMIA,AV. PASEO COLON 715,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,AV J B JUSTO 740,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,AV.SANTA FE 4445,*,2024,7,ALCOHOLEMIA
Libres del Sur,MOTO,2024-07-28,ALCOHOLEMIA,"AV, PUEYRREDON 2541",*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCO / DOC,AV.DORREGO 3600,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,PARAGUAY 4900,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,AV PUEYRREDON,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,AV. BULLRICH 509,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,AV BULLRICH 509,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,PARAGUAY 4900,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCO / DOC,AV L M CAMPOS 45,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,AV.DORREGO 3600,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,AV DORREGO 3600,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,AV.JUAN B JUSTO 740,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCO / DOC,AV.BULLRICH 509,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,PARAGUAY 4900,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,AV.JUAN B JUSTO ,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,JUAN B JUSTO 740,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCO / DOC,AV SANTA FE 4445,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,PARAGUAY 4900,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCO / DOC,PARAGUAY 4900,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-28,ALCOHOLEMIA,PARAGUAY 4900,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-29,ALCOHOLEMIA,AV. SAN MARTIN 2339,*,2024,7,ALCOHOLEMIA
Libres del Sur,MOTO,2024-07-29,DOCUMENTACION,AV SANTA FE 3546,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-29,DOCUMENTACION,PUEYRREDON 1352,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-29,DOCUMENTACION,PUEYRREDON 1352,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-29,DOCUMENTACION,LAS HERAS 3500,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-29,DOCUMENTACION,LAS HERAS 3500,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-29,DOCUMENTACION,LAS HERAS 3500,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-29,PLACA,LAS HERAS 3500,*,2024,7,PLACA
Libres del Sur,MOTO,2024-07-29,DOCUMENTACION,AV PUYRREDON 1360,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-29,DOCUMENTACION,AV PUYRREDON 1360,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-29,DOCUMENTACION,AV PUEYRREDON 1360,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-29,DOC/PLACA,AV SANTA FE 4201,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-29,DOCUMENTACION,AV SANTA FE 4201,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-30,ALCOHOLEMIA,AV. SAN MARTIN 1221,*,2024,7,ALCOHOLEMIA
Libres del Sur,MOTO,2024-07-30,ALCOHOLEMIA,AV. JUAN B. JUSTO 3117,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-30,DOCUMENTACION,AV. JUAN B. JUSTO 3117,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-30,ESTACIONAMIENTO,CORONEL DIAZ 1882,*,2024,7,ESTACIONAMIENTO
Libres del Sur,MOTO,2024-07-30,DOCUMENTACION,AV SANTA FE 3590,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-30,DOCUMENTACION,AV SANTA FE 3590,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-30,DOCUMENTACION,AV SANTA FE 3590,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-30,DOCUMENTACION,AV SANTA FE 3590,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-30,DOCUMENTACION,AV. ACOYTE,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-31,DOCUMENTACION,AV LAS HERAS 3540,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-07-31,ALCOHOLEMIA,VILLAFLOR 171,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-31,ALCO / DOC,LAS HERAS 2545,*,2024,7,ALCOHOLEMIA
Libres del Sur,AUTO,2024-07-31,DOCUMENTACION,LAS HERAS 2545,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-31,DOCUMENTACION,PUEYRREDON 2100,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-31,DOCUMENTACION,PUEYRREDON 2100,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-31,DOCUMENTACION,PUEYRREDON 2100,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-31,DOCUMENTACION,CASARES 3400,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-31,PLACA,LAS HERAS 3500,*,2024,7,PLACA
Libres del Sur,MOTO,2024-07-31,DOC/PLACA,LAS HERAS 3500,*,2024,7,DOCUMENTACION
Libres del Sur,MOTO,2024-07-31,DOCUMENTACION,LAS HERAS 3500,*,2024,7,DOCUMENTACION
Libres del Sur,AUTO,2024-08-01,DOCUMENTACION,V. PEÑALOZA 250,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-01,ALCO / DOC,AV SANTA FE 4527,*,2024,8,ALCOHOLEMIA
Libres del Sur,MOTO,2024-08-01,ALCOHOLEMIA,AV SANTA FE 4527,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-01,ALCOHOLEMIA,V PEÑALOZA 250,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-01,DOC/PLACA,AV SANTA FE 4527,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-01,DOCUMENTACION,AV SANTA FE 4527,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-01,DOCUMENTACION,S/D,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-01,DOC/PLACA,AV SANTA FE 3074,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-01,DOCUMENTACION,AV SANTA FE 3074,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-01,DOCUMENTACION,AV SANTA FE 3074,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-01,DOC/PLACA,AV LAS HERAS 3585,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-01,DOCUMENTACION,LAS HERAS 3581,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-01,DOCUMENTACION,AV LAS HERAS 3581,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-01,DOCUMENTACION,AV LAS HERAS 3581,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-01,PLACA,AV LAS HERAS 3581,*,2024,8,PLACA
Libres del Sur,MOTO,2024-08-01,DOCUMENTACION,AV JUAN B JUSTO 600,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-01,DOCUMENTACION,AV PUEYRREDON 2231,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-01,DOCUMENTACION,AV LAS HERAS 3581,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-01,PLACA,AV LAS HERAS 3581,*,2024,8,PLACA
Libres del Sur,AUTO,2024-08-01,DOCUMENTACION,AV LAS HERAS 3581,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-01,DOCUMENTACION,SV SANTA FE 2944,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-02,ALCOHOLEMIA,AV.L.M.CAMPOS 901,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-02,ALCO / PLACA,AV.L.M CAMPOS,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-02,ALCOHOLEMIA,AV. JUAN B. JUSTO 744,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-02,ALCOHOLEMIA,PARAGUAY 4902,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-02,DOCUMENTACION,AV. MADERO 1150,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-02,ALCOHOLEMIA,AV. MADERO 1150,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-02,ALCOHOLEMIA,AV. LIBERTADOR 7051,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-02,ALCOHOLEMIA,AV. JUAN B. JUSTO 744,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-02,ALCOHOLEMIA,PARAGUAY 4902,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-02,DOCUMENTACION,AV. LIBERTADOR 7051,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-02,ESTACIONAMIENTO,GUIDO 2661,*,2024,8,ESTACIONAMIENTO
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,LIBERTADOR E/SUIPACHA Y PELLEGRINI,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,PUEYRREDON 2231,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,PLACA,LAS HERAS 3580,*,2024,8,PLACA
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,LAS HERAS 2517,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,SANTA FE 4700,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,ALCOHOLEMIA,AV. PUEYRREDON 2250,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-02,DOCUMENTACION,AV. CORRIENTES 1787,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-02,DOCUMENTACION,AV. LAS HERAS 3580,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,AV. LAS HERAS 3580,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,AV. LAS HERAS 3580,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,BARADERO 320,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,AV. LAS HERAS 3580,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,AV. SANTA FE 3134,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,AV. INDEPENDENCIA 2700,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,PLACA,AV. SANTA FE 3134,*,2024,8,PLACA
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,AV. SANTA FE 3134,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,ALCO / DOC,AV. PUEYRREDON 2250,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-02,DOCUMENTACION,AV. LAS HERAS 3580,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,AV. SANTA FE 3134,*,2024,8,DOCUMENTACION
Libres del Sur,MOTO,2024-08-02,DOCUMENTACION,AV. SANTA FE 3134,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-02,PLACA,AV. SANTA FE 3134,*,2024,8,PLACA
Libres del Sur,AUTO,2024-08-03,DOCUMENTACION,AV. FIGUEROA ALCORTA 3930,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-03,DOCUMENTACION,AV GRAL LAS HERAS 4100,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-03,DOCUMENTACION,AV GRAL LAS HERAS 4100,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-03,DOCUMENTACION,AV GRAL LAS HERAS 4100,*,2024,8,DOCUMENTACION
Libres del Sur,AUTO,2024-08-04,ALCOHOLEMIA,AV.PUEYRREDON,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-04,ALCOHOLEMIA,PARAGUAY 4910,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-04,ALCOHOLEMIA,AV.BULLRICH 373 ,*,2024,8,ALCOHOLEMIA
Libres del Sur,AUTO,2024-08-04,DOCUMENTACION,AV.JUAN B JUSTO 710,*,2024,8,DOCUMENTACION
